,CA,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6
0,0.3135591443171642,-0.15409920700654317,1.2517400921128066,0.7206836296523169,0.032435887659145846,0.8634150546611182,-0.029562738849779308,0.29285346143293206,0.3266371656634489,0.32439581146223717,0.2926872932582051,0.999531232108344,1.0811868348527438,0.9227243685894353,0.46837806231873313,0.2719569578026264,0.23586335304528017,0.19974748347446203,0.021992717543425078,0.010868979034055481,0.1964469971410593,0.2890816205389384,0.06234596808426479,0.6095991880734775,0.5661423443543983
1,0.3374471827338204,0.30302664634532156,0.07153153908783638,0.09682581866263107,0.6545338586503473,0.41653128588773086,0.15815425092910895,0.2210341553995277,0.346645566498685,0.3485321339991939,0.35383688914568423,0.12130864980710004,0.24706401542720957,0.35859736694636657,0.5592228757204705,0.36022127131748755,0.3751908034962387,0.38671146915729065,0.1885594669999212,0.4465826184845205,0.26826580884662027,0.5028825586143022,0.3103508683311382,0.31044257445255397,0.3242200465003379
2,0.3289383655376493,0.6135008426118801,0.08992398222587066,0.34928067422334935,0.16535964324423472,-0.04389467455172948,0.6903288885768096,0.45535838979048227,0.3128213525939265,0.3121527172964663,0.3238792853206697,0.17568414259319254,0.007365925162458625,-0.018263408916391957,0.026308710334811206,0.3286567212841283,0.3331568669195262,0.3410857400641732,0.6325949899247023,0.38292811474085514,0.46019786786805916,0.17815033370943262,0.4903240227523894,0.19714291889573565,0.20676754323648594
